	BaseGeneMean	is_outlier	outlier_ratio	gene_mean	prog_gene	prog_genemean	group1_DEratio	group1_genemean	group2_DEratio	group2_genemean	group3_DEratio	group3_genemean	group4_DEratio	group4_genemean	group5_DEratio	group5_genemean	group6_DEratio	group6_genemean
Gene4538	0.14718496260947606	False	1.0	0.14718496260947606	False	0.14718496260947606	1.0	0.14718496260947606	1.0	0.14718496260947606	1.0	0.14718496260947606	1.0	0.14718496260947606	1.0	0.14718496260947606	1.0	0.14718496260947606
Gene4539	0.02767417213341262	False	1.0	0.02767417213341262	False	0.02767417213341262	1.0	0.02767417213341262	1.0	0.02767417213341262	1.0	0.02767417213341262	1.0	0.02767417213341262	1.0	0.02767417213341262	1.0	0.02767417213341262
Gene4540	0.021142601788901948	False	1.0	0.021142601788901948	False	0.021142601788901948	1.0	0.021142601788901948	1.0	0.021142601788901948	1.0	0.021142601788901948	6.315654098776824	0.1335293596468848	1.0	0.021142601788901948	1.0	0.021142601788901948
Gene4541	0.0006564910468701854	False	1.0	0.0006564910468701854	False	0.0006564910468701854	1.0	0.0006564910468701854	1.0	0.0006564910468701854	1.0	0.0006564910468701854	1.0	0.0006564910468701854	1.0	0.0006564910468701854	1.0	0.0006564910468701854
Gene4542	0.030234259229767683	False	1.0	0.030234259229767683	False	0.030234259229767683	1.0	0.030234259229767683	1.0	0.030234259229767683	1.0	0.030234259229767683	1.0	0.030234259229767683	1.0	0.030234259229767683	1.0	0.030234259229767683
Gene4543	0.00014375592219583805	False	1.0	0.00014375592219583805	False	0.00014375592219583805	1.5619765699961512	0.0002245433822680887	1.0	0.00014375592219583805	1.0	0.00014375592219583805	1.0	0.00014375592219583805	1.0	0.00014375592219583805	1.0	0.00014375592219583805
Gene4544	0.028345237508367208	False	1.0	0.028345237508367208	False	0.028345237508367208	1.0	0.028345237508367208	1.0	0.028345237508367208	1.0	0.028345237508367208	1.0	0.028345237508367208	1.0	0.028345237508367208	1.0	0.028345237508367208
Gene4545	0.04134536407372806	False	1.0	0.04134536407372806	False	0.04134536407372806	1.0	0.04134536407372806	4.031087150273545	0.16666676584098666	1.0	0.04134536407372806	1.0	0.04134536407372806	1.0	0.04134536407372806	1.0	0.04134536407372806
Gene4546	0.09975829965486531	False	1.0	0.09975829965486531	False	0.09975829965486531	1.0	0.09975829965486531	1.0	0.09975829965486531	1.0	0.09975829965486531	1.0	0.09975829965486531	1.0	0.09975829965486531	1.0	0.09975829965486531
Gene4547	7.89954591101306e-07	False	1.0	7.89954591101306e-07	False	7.89954591101306e-07	1.0	7.89954591101306e-07	1.0	7.89954591101306e-07	1.0	7.89954591101306e-07	1.0	7.89954591101306e-07	1.0	7.89954591101306e-07	1.0	7.89954591101306e-07
Gene4548	0.0043631190947203	False	1.0	0.0043631190947203	False	0.0043631190947203	1.0	0.0043631190947203	1.0	0.0043631190947203	1.0	0.0043631190947203	1.0	0.0043631190947203	1.0	0.0043631190947203	1.0	0.0043631190947203
Gene4549	0.03193201535445567	False	1.0	0.03193201535445567	False	0.03193201535445567	1.0	0.03193201535445567	1.0	0.03193201535445567	1.0	0.03193201535445567	1.0	0.03193201535445567	1.0	0.03193201535445567	1.0	0.03193201535445567
Gene4550	0.002098929323046477	False	1.0	0.002098929323046477	False	0.002098929323046477	1.0	0.002098929323046477	1.0	0.002098929323046477	1.0	0.002098929323046477	1.0	0.002098929323046477	1.0	0.002098929323046477	1.0	0.002098929323046477
Gene4551	0.02625641701814286	False	1.0	0.02625641701814286	False	0.02625641701814286	1.0	0.02625641701814286	1.0	0.02625641701814286	1.0	0.02625641701814286	1.0	0.02625641701814286	1.0	0.02625641701814286	1.0	0.02625641701814286
Gene4552	0.004858548211458603	False	1.0	0.004858548211458603	False	0.004858548211458603	1.0	0.004858548211458603	1.0	0.004858548211458603	1.0	0.004858548211458603	1.0	0.004858548211458603	1.0	0.004858548211458603	1.0	0.004858548211458603
Gene4553	0.12269344694570984	False	1.0	0.12269344694570984	False	0.12269344694570984	1.0	0.12269344694570984	1.0	0.12269344694570984	1.0	0.12269344694570984	1.0	0.12269344694570984	1.0	0.12269344694570984	1.0	0.12269344694570984
Gene4554	0.023779813937794516	False	1.0	0.023779813937794516	False	0.023779813937794516	1.0	0.023779813937794516	1.0	0.023779813937794516	1.0	0.023779813937794516	1.0	0.023779813937794516	1.0	0.023779813937794516	1.0	0.023779813937794516
Gene4555	0.1371714450245318	False	1.0	0.1371714450245318	False	0.1371714450245318	1.0	0.1371714450245318	1.0	0.1371714450245318	1.0	0.1371714450245318	1.0	0.1371714450245318	1.0	0.1371714450245318	1.0	0.1371714450245318
Gene4556	1.699995216507452e-06	False	1.0	1.699995216507452e-06	False	1.699995216507452e-06	1.0	1.699995216507452e-06	1.0	1.699995216507452e-06	1.0	1.699995216507452e-06	1.0	1.699995216507452e-06	1.0	1.699995216507452e-06	1.0	1.699995216507452e-06
Gene4557	0.1411851652169789	False	1.0	0.1411851652169789	False	0.1411851652169789	1.0	0.1411851652169789	1.0	0.1411851652169789	1.0	0.1411851652169789	1.0	0.1411851652169789	1.0	0.1411851652169789	1.0	0.1411851652169789
Gene4558	0.035706424016624404	False	1.0	0.035706424016624404	False	0.035706424016624404	1.0	0.035706424016624404	1.0	0.035706424016624404	1.0	0.035706424016624404	1.0	0.035706424016624404	1.0	0.035706424016624404	1.0	0.035706424016624404
Gene4559	6.539260170868482e-05	False	1.0	6.539260170868482e-05	False	6.539260170868482e-05	1.0	6.539260170868482e-05	1.0	6.539260170868482e-05	1.0	6.539260170868482e-05	1.0	6.539260170868482e-05	1.0	6.539260170868482e-05	1.0	6.539260170868482e-05
Gene4560	0.020337195351311815	False	1.0	0.020337195351311815	False	0.020337195351311815	1.0	0.020337195351311815	1.0	0.020337195351311815	1.0	0.020337195351311815	1.0	0.020337195351311815	1.0	0.020337195351311815	1.0	0.020337195351311815
Gene4561	0.047818553233124596	False	1.0	0.047818553233124596	False	0.047818553233124596	1.0	0.047818553233124596	1.0	0.047818553233124596	1.0	0.047818553233124596	1.0	0.047818553233124596	1.0	0.047818553233124596	1.0	0.047818553233124596
Gene4562	0.0014541785231162207	False	1.0	0.0014541785231162207	False	0.0014541785231162207	1.0	0.0014541785231162207	1.0	0.0014541785231162207	1.0	0.0014541785231162207	1.0	0.0014541785231162207	1.0	0.0014541785231162207	1.0	0.0014541785231162207
Gene4563	0.005679440576753778	False	1.0	0.005679440576753778	False	0.005679440576753778	1.0	0.005679440576753778	1.5527151668976562	0.008818553523019563	1.0	0.005679440576753778	1.0	0.005679440576753778	1.0	0.005679440576753778	1.0	0.005679440576753778
Gene4564	0.07785264700889317	False	1.0	0.07785264700889317	False	0.07785264700889317	1.0	0.07785264700889317	1.1714180003136734	0.09119799207828393	1.0	0.07785264700889317	1.0	0.07785264700889317	1.0	0.07785264700889317	1.0	0.07785264700889317
Gene4565	0.025104377814635297	False	1.0	0.025104377814635297	False	0.025104377814635297	1.0	0.025104377814635297	1.0	0.025104377814635297	1.0	0.025104377814635297	1.0	0.025104377814635297	1.0	0.025104377814635297	1.0	0.025104377814635297
Gene4566	3.934399675401145e-07	False	1.0	3.934399675401145e-07	False	3.934399675401145e-07	1.0	3.934399675401145e-07	1.0	3.934399675401145e-07	1.0	3.934399675401145e-07	1.0	3.934399675401145e-07	1.0	3.934399675401145e-07	1.0	3.934399675401145e-07
Gene4567	0.014580896352790628	False	1.0	0.014580896352790628	False	0.014580896352790628	1.0	0.014580896352790628	1.0	0.014580896352790628	1.0	0.014580896352790628	1.0	0.014580896352790628	1.0	0.014580896352790628	1.0	0.014580896352790628
Gene4568	0.000454783732183808	False	1.0	0.000454783732183808	False	0.000454783732183808	1.0	0.000454783732183808	1.0	0.000454783732183808	1.0	0.000454783732183808	1.0	0.000454783732183808	1.0	0.000454783732183808	1.0	0.000454783732183808
Gene4569	0.0003718683707893093	False	1.0	0.0003718683707893093	False	0.0003718683707893093	1.0	0.0003718683707893093	1.0	0.0003718683707893093	1.0	0.0003718683707893093	1.0	0.0003718683707893093	1.0	0.0003718683707893093	1.0	0.0003718683707893093
Gene4570	2.1831298073951895e-09	False	1.0	2.1831298073951895e-09	False	2.1831298073951895e-09	1.0	2.1831298073951895e-09	1.0	2.1831298073951895e-09	1.0	2.1831298073951895e-09	29.98093626725644	6.5452275618663e-08	1.0	2.1831298073951895e-09	1.0	2.1831298073951895e-09
Gene4571	0.013220287493835301	False	1.0	0.013220287493835301	False	0.013220287493835301	1.0	0.013220287493835301	1.4865002552514308	0.019651960734083474	1.0	0.013220287493835301	1.0	0.013220287493835301	1.0	0.013220287493835301	1.0	0.013220287493835301
Gene4572	0.17463722286598762	False	1.0	0.17463722286598762	False	0.17463722286598762	1.0	0.17463722286598762	1.0	0.17463722286598762	1.0	0.17463722286598762	1.0	0.17463722286598762	1.0	0.17463722286598762	1.0	0.17463722286598762
Gene4573	0.00033914095849627387	False	1.0	0.00033914095849627387	False	0.00033914095849627387	1.0	0.00033914095849627387	1.0	0.00033914095849627387	1.0	0.00033914095849627387	1.0	0.00033914095849627387	1.0	0.00033914095849627387	1.0	0.00033914095849627387
Gene4574	0.042722243076192136	False	1.0	0.042722243076192136	False	0.042722243076192136	1.0	0.042722243076192136	1.0	0.042722243076192136	1.0	0.042722243076192136	1.0	0.042722243076192136	1.0	0.042722243076192136	1.0	0.042722243076192136
Gene4575	0.02300920314018151	False	1.0	0.02300920314018151	False	0.02300920314018151	1.0	0.02300920314018151	1.0	0.02300920314018151	1.0	0.02300920314018151	1.0	0.02300920314018151	1.0	0.02300920314018151	2.577325046598447	0.05930219555546144
Gene4576	0.00261521581951172	False	1.0	0.00261521581951172	False	0.00261521581951172	8.156236988853403	0.021330320000936053	1.0	0.00261521581951172	1.0	0.00261521581951172	1.0	0.00261521581951172	1.0	0.00261521581951172	1.0	0.00261521581951172
Gene4577	0.01735665279487211	False	1.0	0.01735665279487211	False	0.01735665279487211	1.0	0.01735665279487211	1.0	0.01735665279487211	1.2939190107408083	0.022458103014112604	1.0	0.01735665279487211	1.0	0.01735665279487211	1.0	0.01735665279487211
Gene4578	0.043819418490829286	False	1.0	0.043819418490829286	False	0.043819418490829286	1.0	0.043819418490829286	1.0	0.043819418490829286	1.0	0.043819418490829286	1.0	0.043819418490829286	1.0	0.043819418490829286	1.0	0.043819418490829286
Gene4579	0.0009512629361405129	False	1.0	0.0009512629361405129	False	0.0009512629361405129	1.0	0.0009512629361405129	1.0	0.0009512629361405129	1.8239174843701864	0.0017350251014600015	1.0	0.0009512629361405129	1.0	0.0009512629361405129	1.0	0.0009512629361405129
Gene4580	0.0001244012092921248	False	1.0	0.0001244012092921248	False	0.0001244012092921248	1.0	0.0001244012092921248	2.8452531958179663	0.00035395293830203784	1.0	0.0001244012092921248	1.0	0.0001244012092921248	1.0	0.0001244012092921248	1.0	0.0001244012092921248
Gene4581	0.018442493802015052	False	1.0	0.018442493802015052	False	0.018442493802015052	1.0	0.018442493802015052	1.0	0.018442493802015052	1.0	0.018442493802015052	1.0	0.018442493802015052	1.0	0.018442493802015052	1.0	0.018442493802015052
Gene4582	9.590676995497588e-06	False	1.0	9.590676995497588e-06	False	9.590676995497588e-06	1.0	9.590676995497588e-06	1.0	9.590676995497588e-06	1.0	9.590676995497588e-06	1.0	9.590676995497588e-06	1.0	9.590676995497588e-06	1.0	9.590676995497588e-06
Gene4583	0.1880581682469449	False	1.0	0.1880581682469449	False	0.1880581682469449	1.0	0.1880581682469449	1.0	0.1880581682469449	1.0	0.1880581682469449	1.0	0.1880581682469449	1.0	0.1880581682469449	1.0	0.1880581682469449
Gene4584	0.012029259572377146	False	1.0	0.012029259572377146	False	0.012029259572377146	1.0	0.012029259572377146	1.0	0.012029259572377146	1.0	0.012029259572377146	1.0	0.012029259572377146	1.0	0.012029259572377146	1.0	0.012029259572377146
Gene4585	0.00025153333756928136	False	1.0	0.00025153333756928136	False	0.00025153333756928136	1.0	0.00025153333756928136	1.0	0.00025153333756928136	1.0	0.00025153333756928136	1.0	0.00025153333756928136	1.0	0.00025153333756928136	1.0	0.00025153333756928136
Gene4586	0.03590593042255083	False	1.0	0.03590593042255083	False	0.03590593042255083	1.0	0.03590593042255083	1.0	0.03590593042255083	1.0	0.03590593042255083	1.0	0.03590593042255083	1.0	0.03590593042255083	1.0	0.03590593042255083
Gene4587	0.022958189608867197	False	1.0	0.022958189608867197	False	0.022958189608867197	1.0	0.022958189608867197	1.0	0.022958189608867197	1.0	0.022958189608867197	1.0	0.022958189608867197	1.0	0.022958189608867197	1.0	0.022958189608867197
Gene4588	0.0002057900414036864	False	1.0	0.0002057900414036864	False	0.0002057900414036864	1.0	0.0002057900414036864	1.0	0.0002057900414036864	1.0	0.0002057900414036864	1.0	0.0002057900414036864	1.0	0.0002057900414036864	1.0	0.0002057900414036864
Gene4589	0.0020106252595993843	False	1.0	0.0020106252595993843	False	0.0020106252595993843	1.0	0.0020106252595993843	1.0	0.0020106252595993843	1.0	0.0020106252595993843	1.0	0.0020106252595993843	1.0	0.0020106252595993843	1.0	0.0020106252595993843
Gene4590	0.006055073008319771	False	1.0	0.006055073008319771	False	0.006055073008319771	1.0	0.006055073008319771	1.0	0.006055073008319771	1.0	0.006055073008319771	1.0	0.006055073008319771	1.0	0.006055073008319771	1.0	0.006055073008319771
Gene4591	0.045251066342907494	False	1.0	0.045251066342907494	False	0.045251066342907494	1.0	0.045251066342907494	1.0	0.045251066342907494	1.0	0.045251066342907494	1.0	0.045251066342907494	1.0	0.045251066342907494	1.0	0.045251066342907494
Gene4592	0.10743803391202357	False	1.0	0.10743803391202357	False	0.10743803391202357	1.0	0.10743803391202357	1.0	0.10743803391202357	1.0	0.10743803391202357	1.0	0.10743803391202357	1.0	0.10743803391202357	1.0	0.10743803391202357
Gene4593	0.008822104888507959	False	1.0	0.008822104888507959	False	0.008822104888507959	1.0	0.008822104888507959	1.0	0.008822104888507959	1.0	0.008822104888507959	1.0	0.008822104888507959	1.0	0.008822104888507959	1.0	0.008822104888507959
Gene4594	0.0651029463367881	False	1.0	0.0651029463367881	False	0.0651029463367881	1.0	0.0651029463367881	1.0	0.0651029463367881	1.0	0.0651029463367881	1.0	0.0651029463367881	1.0	0.0651029463367881	1.0	0.0651029463367881
Gene4595	1.561616435122452e-05	False	1.0	1.561616435122452e-05	False	1.561616435122452e-05	1.0	1.561616435122452e-05	1.0	1.561616435122452e-05	1.0	1.561616435122452e-05	1.0	1.561616435122452e-05	1.0	1.561616435122452e-05	1.0	1.561616435122452e-05
Gene4596	0.003643587626819577	False	1.0	0.003643587626819577	False	0.003643587626819577	1.0	0.003643587626819577	1.0	0.003643587626819577	1.0	0.003643587626819577	1.0	0.003643587626819577	1.0	0.003643587626819577	1.0	0.003643587626819577
Gene4597	0.0010520160850233076	False	1.0	0.0010520160850233076	False	0.0010520160850233076	1.908176162862368	0.0020074320163892658	1.0	0.0010520160850233076	1.0	0.0010520160850233076	1.0	0.0010520160850233076	1.0	0.0010520160850233076	1.0	0.0010520160850233076
Gene4598	0.030623435838847753	False	1.0	0.030623435838847753	False	0.030623435838847753	1.0	0.030623435838847753	1.0	0.030623435838847753	1.0	0.030623435838847753	1.0	0.030623435838847753	1.0	0.030623435838847753	1.0	0.030623435838847753
Gene4599	0.002279422197161023	False	1.0	0.002279422197161023	False	0.002279422197161023	1.0	0.002279422197161023	1.0	0.002279422197161023	1.0	0.002279422197161023	1.0	0.002279422197161023	1.0	0.002279422197161023	1.0	0.002279422197161023
Gene4600	0.0051155228878188444	False	1.0	0.0051155228878188444	False	0.0051155228878188444	1.0	0.0051155228878188444	1.0	0.0051155228878188444	1.0	0.0051155228878188444	1.0	0.0051155228878188444	1.0	0.0051155228878188444	1.0	0.0051155228878188444
Gene4601	0.03693230712919927	False	1.0	0.03693230712919927	False	0.03693230712919927	4.112328295203975	0.1518777716145696	1.0	0.03693230712919927	1.0	0.03693230712919927	1.0	0.03693230712919927	1.0	0.03693230712919927	1.0	0.03693230712919927
Gene4602	4.155228069277229e-05	False	1.0	4.155228069277229e-05	False	4.155228069277229e-05	1.0	4.155228069277229e-05	1.0	4.155228069277229e-05	1.0	4.155228069277229e-05	1.0	4.155228069277229e-05	1.0	4.155228069277229e-05	1.0	4.155228069277229e-05
Gene4603	0.007094821026004662	False	1.0	0.007094821026004662	False	0.007094821026004662	1.0	0.007094821026004662	1.0	0.007094821026004662	1.0	0.007094821026004662	1.0	0.007094821026004662	1.0	0.007094821026004662	1.0	0.007094821026004662
Gene4604	0.08562547471751819	False	1.0	0.08562547471751819	False	0.08562547471751819	4.82228648814489	0.4129105697712799	1.0	0.08562547471751819	1.0	0.08562547471751819	1.0	0.08562547471751819	1.0	0.08562547471751819	1.0	0.08562547471751819
Gene4605	0.05111897831451299	False	1.0	0.05111897831451299	False	0.05111897831451299	1.0	0.05111897831451299	1.0	0.05111897831451299	1.0	0.05111897831451299	1.0	0.05111897831451299	1.0	0.05111897831451299	1.0	0.05111897831451299
Gene4606	0.1344222687291008	False	1.0	0.1344222687291008	False	0.1344222687291008	1.0	0.1344222687291008	1.0	0.1344222687291008	1.0	0.1344222687291008	1.0	0.1344222687291008	1.0	0.1344222687291008	1.0	0.1344222687291008
Gene4607	0.15851499405870612	False	1.0	0.15851499405870612	False	0.15851499405870612	1.0	0.15851499405870612	1.0	0.15851499405870612	1.0	0.15851499405870612	1.0	0.15851499405870612	1.0	0.15851499405870612	1.0	0.15851499405870612
Gene4608	0.0009029341199140657	False	1.0	0.0009029341199140657	False	0.0009029341199140657	1.0	0.0009029341199140657	1.0	0.0009029341199140657	1.0	0.0009029341199140657	1.0	0.0009029341199140657	1.0	0.0009029341199140657	1.0	0.0009029341199140657
Gene4609	0.006569275323078767	False	1.0	0.006569275323078767	False	0.006569275323078767	1.0	0.006569275323078767	1.0	0.006569275323078767	1.0	0.006569275323078767	1.0	0.006569275323078767	1.0	0.006569275323078767	1.0	0.006569275323078767
Gene4610	0.03892345549938528	False	1.0	0.03892345549938528	False	0.03892345549938528	1.0	0.03892345549938528	1.0	0.03892345549938528	1.0	0.03892345549938528	1.0	0.03892345549938528	1.0	0.03892345549938528	1.0	0.03892345549938528
Gene4611	0.058296612267793826	False	1.0	0.058296612267793826	False	0.058296612267793826	1.0	0.058296612267793826	1.0	0.058296612267793826	1.0	0.058296612267793826	1.0	0.058296612267793826	1.0	0.058296612267793826	1.0	0.058296612267793826
Gene4612	0.00026603903072618953	False	1.0	0.00026603903072618953	False	0.00026603903072618953	1.0	0.00026603903072618953	1.0	0.00026603903072618953	1.0	0.00026603903072618953	1.0	0.00026603903072618953	1.0	0.00026603903072618953	1.0	0.00026603903072618953
Gene4613	0.15460439619685712	False	1.0	0.15460439619685712	False	0.15460439619685712	1.0	0.15460439619685712	1.0	0.15460439619685712	1.0	0.15460439619685712	1.0	0.15460439619685712	1.0	0.15460439619685712	1.0	0.15460439619685712
Gene4614	0.025009756018015705	False	1.0	0.025009756018015705	False	0.025009756018015705	1.0	0.025009756018015705	1.0	0.025009756018015705	1.0	0.025009756018015705	1.0	0.025009756018015705	1.0	0.025009756018015705	1.0	0.025009756018015705
Gene4615	0.06919218237099845	False	1.0	0.06919218237099845	False	0.06919218237099845	2.1870555838323695	0.1513271488120398	1.0	0.06919218237099845	1.0	0.06919218237099845	1.0	0.06919218237099845	1.0	0.06919218237099845	1.0	0.06919218237099845
Gene4616	0.058031276022484576	False	1.0	0.058031276022484576	False	0.058031276022484576	1.0	0.058031276022484576	1.0	0.058031276022484576	1.0	0.058031276022484576	1.0	0.058031276022484576	1.0	0.058031276022484576	1.0	0.058031276022484576
Gene4617	0.546954861489053	False	1.0	0.546954861489053	False	0.546954861489053	1.0	0.546954861489053	1.0	0.546954861489053	1.0	0.546954861489053	1.0	0.546954861489053	1.0	0.546954861489053	1.0	0.546954861489053
Gene4618	0.34503297225406726	False	1.0	0.34503297225406726	False	0.34503297225406726	1.0	0.34503297225406726	1.0	0.34503297225406726	1.0	0.34503297225406726	1.0	0.34503297225406726	1.0	0.34503297225406726	1.0	0.34503297225406726
Gene4619	0.13285906979964432	False	1.0	0.13285906979964432	False	0.13285906979964432	1.0	0.13285906979964432	1.0	0.13285906979964432	1.0	0.13285906979964432	1.0	0.13285906979964432	1.0	0.13285906979964432	1.0	0.13285906979964432
Gene4620	6.547916124329856e-09	False	1.0	6.547916124329856e-09	False	6.547916124329856e-09	1.0	6.547916124329856e-09	1.0	6.547916124329856e-09	1.0	6.547916124329856e-09	1.0	6.547916124329856e-09	1.0	6.547916124329856e-09	1.0	6.547916124329856e-09
Gene4621	0.0017306959102080818	False	1.0	0.0017306959102080818	False	0.0017306959102080818	1.0	0.0017306959102080818	9.798460606276405	0.016958155697617577	1.0	0.0017306959102080818	1.0	0.0017306959102080818	1.0	0.0017306959102080818	3.3678250593103716	0.00582868105644475
Gene4622	0.14865497256491872	False	1.0	0.14865497256491872	False	0.14865497256491872	1.0	0.14865497256491872	1.0	0.14865497256491872	1.0	0.14865497256491872	1.0	0.14865497256491872	1.0	0.14865497256491872	1.0	0.14865497256491872
Gene4623	0.0639710431508591	False	1.0	0.0639710431508591	False	0.0639710431508591	1.0	0.0639710431508591	1.0	0.0639710431508591	1.0	0.0639710431508591	1.0	0.0639710431508591	1.0	0.0639710431508591	1.0	0.0639710431508591
Gene4624	0.019982240888102385	False	1.0	0.019982240888102385	False	0.019982240888102385	3.7017372310838814	0.07396900505597524	1.0	0.019982240888102385	1.0	0.019982240888102385	1.0	0.019982240888102385	1.0	0.019982240888102385	1.0	0.019982240888102385
Gene4625	0.048374180699335204	False	1.0	0.048374180699335204	False	0.048374180699335204	1.0	0.048374180699335204	1.0	0.048374180699335204	1.0	0.048374180699335204	1.0	0.048374180699335204	1.0	0.048374180699335204	1.0	0.048374180699335204
Gene4626	0.11770912347732576	False	1.0	0.11770912347732576	False	0.11770912347732576	1.0	0.11770912347732576	1.0	0.11770912347732576	1.0	0.11770912347732576	1.0	0.11770912347732576	1.0	0.11770912347732576	1.0	0.11770912347732576
Gene4627	0.07926531358790816	False	1.0	0.07926531358790816	False	0.07926531358790816	1.0	0.07926531358790816	1.0	0.07926531358790816	1.0	0.07926531358790816	1.0	0.07926531358790816	1.0	0.07926531358790816	1.0	0.07926531358790816
Gene4628	0.0006951798776920344	False	1.0	0.0006951798776920344	False	0.0006951798776920344	1.0	0.0006951798776920344	1.0	0.0006951798776920344	1.0	0.0006951798776920344	1.0	0.0006951798776920344	1.0	0.0006951798776920344	1.0	0.0006951798776920344
Gene4629	0.0068804997212885835	False	1.0	0.0068804997212885835	False	0.0068804997212885835	1.0	0.0068804997212885835	1.0	0.0068804997212885835	1.0	0.0068804997212885835	1.0	0.0068804997212885835	1.0	0.0068804997212885835	1.0	0.0068804997212885835
Gene4630	0.0011861170625422932	False	1.0	0.0011861170625422932	False	0.0011861170625422932	1.0	0.0011861170625422932	1.0	0.0011861170625422932	1.0	0.0011861170625422932	1.0	0.0011861170625422932	1.0	0.0011861170625422932	1.0	0.0011861170625422932
Gene4631	0.12149807694779996	False	1.0	0.12149807694779996	False	0.12149807694779996	1.0	0.12149807694779996	1.0	0.12149807694779996	1.0	0.12149807694779996	1.0	0.12149807694779996	1.0	0.12149807694779996	1.0	0.12149807694779996
Gene4632	0.0011632933087383206	False	1.0	0.0011632933087383206	False	0.0011632933087383206	1.0	0.0011632933087383206	1.0	0.0011632933087383206	1.0	0.0011632933087383206	1.0	0.0011632933087383206	1.0	0.0011632933087383206	1.0	0.0011632933087383206
Gene4633	0.07769027489345026	False	1.0	0.07769027489345026	False	0.07769027489345026	1.0	0.07769027489345026	1.0	0.07769027489345026	1.0	0.07769027489345026	1.0	0.07769027489345026	1.0	0.07769027489345026	1.0	0.07769027489345026
Gene4634	3.101704638835665e-05	False	1.0	3.101704638835665e-05	False	3.101704638835665e-05	1.0	3.101704638835665e-05	1.0	3.101704638835665e-05	1.0	3.101704638835665e-05	1.0	3.101704638835665e-05	1.0	3.101704638835665e-05	1.0	3.101704638835665e-05
Gene4635	0.0012071888804230505	False	1.0	0.0012071888804230505	False	0.0012071888804230505	1.0	0.0012071888804230505	1.0	0.0012071888804230505	1.0	0.0012071888804230505	1.0	0.0012071888804230505	1.7929955270369458	0.002164484262887268	1.0	0.0012071888804230505
Gene4636	0.00043779449758988984	False	1.0	0.00043779449758988984	False	0.00043779449758988984	1.0	0.00043779449758988984	1.0	0.00043779449758988984	1.0	0.00043779449758988984	1.0	0.00043779449758988984	1.0	0.00043779449758988984	1.0	0.00043779449758988984
Gene4637	0.1494456141088998	False	1.0	0.1494456141088998	False	0.1494456141088998	1.0	0.1494456141088998	1.0	0.1494456141088998	1.0	0.1494456141088998	1.0	0.1494456141088998	1.0	0.1494456141088998	1.0	0.1494456141088998
Gene4638	0.006402475094079715	False	1.0	0.006402475094079715	False	0.006402475094079715	1.0	0.006402475094079715	1.0	0.006402475094079715	1.0	0.006402475094079715	1.0	0.006402475094079715	1.0	0.006402475094079715	1.0	0.006402475094079715
Gene4639	0.24042773770513629	False	1.0	0.24042773770513629	False	0.24042773770513629	1.0	0.24042773770513629	1.0	0.24042773770513629	1.0	0.24042773770513629	1.0	0.24042773770513629	1.0	0.24042773770513629	1.0	0.24042773770513629
Gene4640	0.001281851581076159	False	1.0	0.001281851581076159	False	0.001281851581076159	1.0	0.001281851581076159	3.702923488481505	0.004746598328314064	1.0	0.001281851581076159	1.0	0.001281851581076159	1.0	0.001281851581076159	1.0	0.001281851581076159
Gene4641	0.0009677793565205926	False	1.0	0.0009677793565205926	False	0.0009677793565205926	1.0	0.0009677793565205926	1.0	0.0009677793565205926	1.0	0.0009677793565205926	1.0	0.0009677793565205926	1.0	0.0009677793565205926	1.0	0.0009677793565205926
Gene4642	0.2965699046086155	False	1.0	0.2965699046086155	False	0.2965699046086155	1.0	0.2965699046086155	1.0	0.2965699046086155	1.0	0.2965699046086155	1.0	0.2965699046086155	1.0	0.2965699046086155	1.0	0.2965699046086155
Gene4643	0.04007347763762626	False	1.0	0.04007347763762626	False	0.04007347763762626	1.0	0.04007347763762626	1.0	0.04007347763762626	1.0	0.04007347763762626	1.0	0.04007347763762626	1.0	0.04007347763762626	1.0	0.04007347763762626
Gene4644	0.0003354956338611372	False	1.0	0.0003354956338611372	False	0.0003354956338611372	1.0	0.0003354956338611372	1.0	0.0003354956338611372	1.436678609627381	0.00048199940079167545	1.0	0.0003354956338611372	1.0	0.0003354956338611372	1.0	0.0003354956338611372
Gene4645	0.005520634838372858	False	1.0	0.005520634838372858	False	0.005520634838372858	1.0	0.005520634838372858	1.0	0.005520634838372858	1.0	0.005520634838372858	1.0	0.005520634838372858	1.0	0.005520634838372858	1.0	0.005520634838372858
Gene4646	0.005205454618452504	False	1.0	0.005205454618452504	False	0.005205454618452504	1.0	0.005205454618452504	1.0	0.005205454618452504	1.0	0.005205454618452504	1.0	0.005205454618452504	1.0	0.005205454618452504	1.0	0.005205454618452504
Gene4647	0.025884769769969382	False	1.0	0.025884769769969382	False	0.025884769769969382	1.0	0.025884769769969382	1.0	0.025884769769969382	1.0	0.025884769769969382	1.0	0.025884769769969382	1.0	0.025884769769969382	1.0	0.025884769769969382
Gene4648	0.07957759811183023	False	1.0	0.07957759811183023	False	0.07957759811183023	1.0	0.07957759811183023	1.0	0.07957759811183023	1.0	0.07957759811183023	1.0	0.07957759811183023	1.0	0.07957759811183023	1.0	0.07957759811183023
Gene4649	0.05769517030787283	False	1.0	0.05769517030787283	False	0.05769517030787283	1.0	0.05769517030787283	1.0	0.05769517030787283	1.0	0.05769517030787283	1.0	0.05769517030787283	1.0	0.05769517030787283	1.0	0.05769517030787283
