	TSNE1	TSNE2
Cell1247	9.966676481747701	-22.581800525216522
Cell1248	30.226842620508556	-1.8733051921022619
Cell1249	26.526347611211072	18.8398308652449
Cell1250	-24.293783562499634	-22.038724268436024
Cell1251	24.75047802286289	11.510436433581413
Cell1252	23.40381632781615	19.109181602457685
Cell1253	-1.7788013826693716	-5.505464281982764
Cell1254	1.916337418048297	-34.70383049075895
Cell1255	-2.5790996965361868	28.094494260282936
Cell1256	-21.286315158063932	-14.260405606146845
Cell1257	-0.14560470124049082	30.174979197347174
Cell1258	4.8804463117679004	16.98777861391992
Cell1259	-16.36976178268229	8.22414061150066
Cell1260	1.640169959636348	-0.7906708978201028
Cell1261	-17.97217959104054	-6.381847834654048
Cell1262	-16.057616237728805	-14.897326916453427
Cell1263	-14.870809296883653	6.087697554480572
Cell1264	15.07967627302721	6.585765489069424
Cell1265	-25.925765821823415	-15.041082805873698
Cell1266	0.728613289575474	18.655015020185658
Cell1267	-24.433602260769824	-11.567828737555605
Cell1268	23.42877341211101	20.735490917190766
Cell1269	3.0843125315912028	-6.658414589296913
Cell1270	2.9870904727733714	-26.98918422072653
Cell1271	20.584596180323622	15.93852695191942
Cell1272	24.37953319964067	-14.111988841891568
Cell1273	4.029958039557917	-1.67386695808158
Cell1274	10.370471113439466	-22.48149401537202
Cell1275	-1.9791586033263486	-10.777296349093504
Cell1276	0.598825828575764	-3.153658138991154
Cell1277	23.576078000922706	8.62099829012924
Cell1278	8.466143767363551	-21.643366970415585
Cell1279	-24.409859159275637	-19.89011956736263
Cell1280	-0.4084465229093324	20.171425778028524
Cell1281	-22.669234035714073	-8.537117564786884
Cell1282	-18.846240740918176	-13.044275339202457
Cell1283	-15.741600716386818	-6.4154164016626005
Cell1284	2.2789944429648465	16.70156867914807
Cell1285	12.754095334647749	-2.253267882711883
Cell1286	-2.4075060407471676	-7.946258859930366
Cell1287	26.719354347931354	20.046033881421835
Cell1288	-16.041037509929442	1.0216595385204517
Cell1289	4.1024594063348765	-5.970152788105746
Cell1290	-22.3062422566674	-14.567621025194926
Cell1291	0.9039638475164163	-1.071097531356421
Cell1292	-23.390088596340675	-16.684860314600492
Cell1293	5.7718061406373895	19.966752963477983
Cell1294	3.543747474356881	17.67872010779076
Cell1295	-17.463547712014133	17.141324587556873
Cell1296	-25.478042849147936	-21.032523353036407
Cell1297	21.944646195786834	-15.766606297900852
Cell1298	-18.302480367367234	-7.64943137737055
Cell1299	-17.255503156534747	-8.375133878552765
Cell1300	3.4330374441278373	-27.881149532086948
Cell1301	-19.87085975847885	-11.673866831321988
Cell1302	-27.585038248411777	13.436587853844703
Cell1303	-14.910834296684676	12.063493887896136
Cell1304	-16.835236905914297	6.255495572386152
Cell1305	-18.185368259229314	-9.432444407106107
Cell1306	18.27688508367001	6.950924887751909
Cell1307	-23.155069658746672	15.462854211495685
Cell1308	-20.995146206669585	-18.50458853740517
Cell1309	9.653513831345057	-28.550946154559707
Cell1310	2.1555537179699513	15.48167615243183
Cell1311	1.478244056287051	1.5988764187939928
Cell1312	3.3444764403921563	-33.89553861810716
Cell1313	0.48787486011508585	30.238274220185478
Cell1314	-14.957500023009176	8.729996068362922
Cell1315	29.259126991716823	-0.2291889845644475
Cell1316	14.133746153165221	-2.94558616981839
Cell1317	23.68176828941465	8.63893366081715
Cell1318	22.433758677436895	9.548965774169686
Cell1319	26.596398340346482	16.63495492049677
Cell1320	-25.210026880219583	12.874502239531642
Cell1321	29.88136411637787	-1.4382247412249611
Cell1322	-21.473793395023183	11.482054681415457
Cell1323	2.4664188770449407	-4.575476828636184
Cell1324	2.3019271240232966	14.121625412196913
Cell1325	23.459726393366626	11.514490235673295
Cell1326	-16.022584798764203	1.4880488809130712
Cell1327	4.714599573215488	-3.1033299396670446
Cell1328	-22.259805381187476	-13.391900454349956
Cell1329	-0.9091267876351488	15.170675094056467
Cell1330	3.5156297546367727	19.529307932806052
Cell1331	23.262394709611847	15.062153591498303
Cell1332	3.2243727968016587	13.040067651464469
Cell1333	-2.8159900022674007	28.495398268513746
Cell1334	2.226708760411678	-32.529121665344235
Cell1335	-0.39397565735405277	21.960872899143627
Cell1336	-24.487406025651982	7.937878776952063
Cell1337	29.855032782699187	1.4140721644020684
Cell1338	19.639943333088443	-15.740583049014216
Cell1339	-21.88225929504029	-19.57721040409826
Cell1340	-25.545763778471166	-12.71980585473023
Cell1341	26.350571389493574	15.562671664920483
Cell1342	-12.204006271837557	8.611019095379852
Cell1343	-23.556369756261066	11.433890225516386
Cell1344	-21.530797160219166	14.514686223827788
Cell1345	-23.07832736089609	-12.57806018926045
Cell1346	-0.08371379923144877	5.294154874043226
Cell1347	8.204623577119927	-25.57198735127562
Cell1348	4.030139957009063	-35.50251215682563
Cell1349	0.18426278531102844	27.378036233288956
Cell1350	24.470267104125554	22.472398480905312
Cell1351	-19.180607598890266	9.532145761426289
Cell1352	28.205578173993217	-1.0277977165243541
Cell1353	-20.395135602761716	12.159889604168473
Cell1354	-22.524973725543717	12.219431742183767
Cell1355	-26.987377850589855	14.293277877134956
Cell1356	4.433149628993517	15.288772294334663
Cell1357	-24.702594887290484	13.827475978900276
Cell1358	-23.46965088441279	-13.038892896633394
Cell1359	-0.35459083552285253	-2.4170627099936626
Cell1360	-16.267273686928355	-3.4289696567941514
Cell1361	9.904192939642066	-4.3532573923123925
Cell1362	-10.350130932866344	8.357040138257643
Cell1363	2.6470315903763235	-34.93837443169741
Cell1364	5.577023165302009	0.5107975259943196
Cell1365	1.274176102722822	13.083305878929032
Cell1366	20.091821234213434	-17.310822912314304
Cell1367	29.503312266861947	4.580492188652385
Cell1368	1.3748617507519973	24.288340667261686
Cell1369	3.3805104113706634	-5.405009219148366
Cell1370	-16.50689499354155	11.946791079420041
Cell1371	-16.492456924650842	12.93024606681294
Cell1372	17.478328560372457	-4.830579347846309
Cell1373	1.609039728734907	17.645449612293906
Cell1374	-25.333974203259878	14.429395680233025
Cell1375	-27.50535785133035	14.918432695734564
Cell1376	-17.653028022883767	-15.516702596327278
Cell1377	-24.604920028390445	9.955667783787577
Cell1378	0.09380262426102823	-7.913281551238176
Cell1379	-24.119614546569203	8.304191555896445
Cell1380	-20.77922462558318	-7.175068865109599
Cell1381	-27.964929852727202	-15.264578744290233
Cell1382	-9.474085833267655	8.331759341688443
Cell1383	-22.255814948088698	-11.606329021083928
Cell1384	-24.72737067306449	-19.072293494920892
Cell1385	26.983494265205334	19.521591006785883
Cell1386	3.4608137097336824	21.337925083458273
Cell1387	4.240126582726511	15.32769684056936
Cell1388	10.714854980801816	-25.465344783003513
Cell1389	1.57780722219154	26.291706312244536
Cell1390	-17.381382586560612	18.76919577191858
Cell1391	-0.3170274352346176	32.04351351073073
Cell1392	6.4199275791973625	-30.503339484531732
Cell1393	4.3399019302689865	11.861952047074453
Cell1394	-21.156981468378536	-14.645307602287392
Cell1395	15.518164402993452	7.88704587256809
Cell1396	-12.414732346690704	3.1241743698726823
Cell1397	7.931949472119254	-32.29161246518085
Cell1398	-3.8559334431768466	27.802288979841585
Cell1399	16.23733104531073	-2.5765623976501755
Cell1400	0.22745928132180554	-6.719800338598203
Cell1401	7.427763565666213	-32.420907666279355
Cell1402	6.470313126572411	-24.482250912167594
Cell1403	-22.183674497872236	-14.670114654297077
Cell1404	5.243459101699989	-25.857987773945748
Cell1405	2.34123727521962	14.36634606580671
Cell1406	23.604510938556505	16.07985988493076
Cell1407	-13.708422308737648	9.694394665617914
Cell1408	32.9168899842455	0.8657706172239188
Cell1409	4.217995923497315	14.685643255875386
Cell1410	-19.472597949204218	-8.02455507901384
Cell1411	27.177224465141776	17.123291345515764
Cell1412	2.685116958435468	-34.969222547345375
Cell1413	6.102482103091177	21.265464549849003
Cell1414	17.40235551477746	-18.987362745823066
Cell1415	-2.5601146723953256	28.831870851127107
Cell1416	-22.497135899275644	9.316225009706084
Cell1417	8.384182990585328	-27.950677161588448
Cell1418	-13.059899811337392	-4.894823234036069
Cell1419	25.414590193808404	18.27622499580036
Cell1420	-16.965977039049495	-11.259868972755566
Cell1421	-16.617645600291553	-9.407356867099237
Cell1422	0.7364055088781122	23.89083377801707
Cell1423	14.366215651164179	-21.11756721762877
Cell1424	18.10331780097223	-2.674441423163959
Cell1425	-24.328022146757046	9.609134078325015
Cell1426	-13.188606431637794	8.657687148178505
Cell1427	2.9625187855777586	29.94057418783795
Cell1428	-19.51720936944869	8.304098549071146
Cell1429	30.788713629187086	-2.4018913329635305
Cell1430	-20.652896240563813	18.821635769815895
Cell1431	18.370358456907834	-17.294880706384347
Cell1432	1.3726946928932124	19.83002646714761
Cell1433	-20.781470466259936	15.083115471852889
Cell1434	-14.044711135594909	9.606516414641366
Cell1435	-17.303573570051494	-11.060935319206951
Cell1436	14.174487038115771	-21.29971270342412
Cell1437	-0.23829007130612578	28.235276592159764
Cell1438	-18.35103713948653	6.958997122548852
Cell1439	1.7631172417261154	14.640479239186705
Cell1440	-18.620961788541415	8.227400687005742
Cell1441	-0.7731018574956392	18.885958688471042
Cell1442	-1.6718439722078944	-10.144318519612549
Cell1443	4.322253294449441	-27.1087150398434
Cell1444	16.512129274304318	-2.6701514576064023
Cell1445	27.040668057474548	7.561718716860066
Cell1446	-22.532113678587475	-17.25759121648683
Cell1447	-4.007981738244065	23.26704137818026
Cell1448	2.44381475130109	13.827692917063093
Cell1449	-24.080241695791056	14.802651330576118
Cell1450	-3.1976371278862725	-7.836992530865145
Cell1451	6.139901526490997	20.06704835981284
Cell1452	-19.401625013420293	13.9182170707361
Cell1453	-13.640022245249114	9.149066537656317
Cell1454	4.255497068090563	-23.401554568965047
Cell1455	24.570514046172068	16.566885291918915
Cell1456	5.0853802543352575	16.226206545088573
Cell1457	0.11282924930133596	17.25337259671804
Cell1458	2.567052333186148	17.603286551289653
Cell1459	-18.148542765167626	13.876061646521972
Cell1460	16.01990769111785	-20.056139241054368
Cell1461	30.88506591886985	-1.9311080306641568
Cell1462	-26.120810846676175	15.274448561484531
Cell1463	-9.791418522696238	8.367889529874285
Cell1464	-4.006504121554085	-4.35397213999549
Cell1465	-19.50011762744488	-11.378469468089651
Cell1466	-16.687827671457505	14.67975218878267
Cell1467	3.441927597625503	2.173788862171289
Cell1468	32.840088745967236	0.9044841278621211
Cell1469	24.433064673074625	18.405455601866723
Cell1470	-16.652372070687775	8.400020002329054
Cell1471	5.376023943611176	-23.926926531503142
Cell1472	4.971065486073264	-30.05911469051699
Cell1473	-23.608431155163377	-14.819049673660341
Cell1474	26.43026408167655	13.966504505510835
Cell1475	19.28008581128478	-16.678445359220554
Cell1476	2.2360808804675294	-33.90061969049582
Cell1477	30.066206472552686	4.683256634353199
Cell1478	-13.732796493100253	11.864196109913976
Cell1479	-19.9880815253672	-5.2835179365911955
Cell1480	2.4063167131171737	-35.211408485583576
Cell1481	-23.209171304370678	-12.19487887086767
Cell1482	30.464112011925234	1.2464254189036243
Cell1483	-1.8003167707684344	29.270316573261105
Cell1484	0.4455914479771606	31.997358731394336
Cell1485	20.549748051010088	11.721636996536871
Cell1486	23.963259332730022	21.09401130470016
Cell1487	-25.13337540440629	11.294919387618632
Cell1488	5.205723407345308	-27.53687643298726
Cell1489	23.64161875170931	21.497501638123413
Cell1490	6.430604037826473	-29.703346357151133
Cell1491	4.853327384369358	-29.47375914746666
Cell1492	30.37277550316713	-1.7215541905601794
Cell1493	15.503107780548442	-2.4278469717687723
Cell1494	-21.507113359702913	7.339219900827943
Cell1495	25.949335372021487	17.998418297973192
Cell1496	-21.688223805638042	-5.665679563666227
Cell1497	27.448116340083576	14.673539532143323
Cell1498	25.23893642061392	6.74778963485604
Cell1499	-0.22940086464407147	-4.624210791822471
Cell1500	-16.032379616929337	10.395724351231879
Cell1501	-22.57286702317308	-18.91031246686022
Cell1502	-16.678520115105627	6.100871988868888
Cell1503	-18.256657641648726	-15.31779526888536
Cell1504	7.05694265804765	1.724260675370861
Cell1505	-18.22716567522256	9.984272379755234
Cell1506	5.189994785873379	1.1883056448609548
Cell1507	30.856228848801397	-1.896397909473139
Cell1508	-0.13708416852459335	31.58892456352911
Cell1509	3.90447345830552	28.069821056181404
Cell1510	26.659693737150043	14.403988944405551
Cell1511	18.441715626672945	-16.578043842023106
Cell1512	-26.68271928438115	-21.86370753333437
Cell1513	-24.846584531920374	-21.152682606993707
Cell1514	-14.533189032713858	9.455441361051557
Cell1515	5.071527963138948	-28.78366129405041
Cell1516	-0.7511342715609778	-7.228263522852227
Cell1517	-23.935366369183328	8.993668756370944
Cell1518	29.43733233321479	0.18629304519633408
Cell1519	20.927334863352815	7.042100708043554
Cell1520	2.7278561063920717	25.39235160583139
Cell1521	1.5795539571937303	26.646221161159723
Cell1522	-23.718134692297888	-8.033769728142707
Cell1523	-23.894955079886987	-7.953621965559653
Cell1524	22.487835402458003	15.42005219097244
Cell1525	-26.929914886805786	9.251859232527103
Cell1526	3.9348429458509364	16.938040730388895
Cell1527	14.94348336405872	-4.366721657229053
Cell1528	6.143700055688376	-27.173097572485705
Cell1529	9.486792840908908	-24.36255866667241
Cell1530	-25.488750634874886	-21.140129303930436
Cell1531	-21.793016446644547	8.852916969808065
Cell1532	-1.271513305423787	-2.711057304066466
Cell1533	-21.453022237227803	-21.41758769601327
Cell1534	-19.791079245267497	-15.555596843535081
Cell1535	10.4891542748705	-28.13706232606377
Cell1536	29.646898498650902	2.514843478607286
Cell1537	-0.1539021301287922	-5.9481615940498
Cell1538	-25.8156177950154	-20.812017594865434
Cell1539	8.61729161115282	-21.51558480667666
Cell1540	-17.145724527391057	11.930921585729347
Cell1541	23.301744082910194	9.564840008296267
Cell1542	8.269618061115137	-25.584327791459224
Cell1543	-18.768555212165275	14.127934574246414
Cell1544	-10.092833098717678	8.311085618453456
Cell1545	3.9224922539556406	14.273336842890835
Cell1546	-14.3844489534099	-6.812445407472797
Cell1547	0.8247346714829715	-10.435047065535954
Cell1548	18.021625211399982	-18.05571942501039
Cell1549	-18.33642932455338	-12.28347583976409
Cell1550	24.678711597043314	6.958002945545621
Cell1551	23.526153350895008	-13.68306560147385
Cell1552	2.658133218877411	-35.297021025283705
Cell1553	3.9667465688015935	-29.838830895262436
Cell1554	9.846950240982604	-22.903006660953313
Cell1555	-13.558936565956156	14.20659557170101
Cell1556	-1.5068510831760284	28.42979024031625
Cell1557	14.336868340535291	-20.849869067516497
Cell1558	8.264512875794416	-25.24621171862853
Cell1559	-26.48966296765081	-16.587166181281038
Cell1560	3.903461533939489	-25.09198187446565
Cell1561	23.381160714450825	15.53499621303476
Cell1562	29.88211077566689	-2.2212111865949655
Cell1563	-25.646449732005813	-16.675463629926742
Cell1564	-19.938903687807173	-16.774849637253297
Cell1565	1.8115130852905748	-7.067649582399584
Cell1566	0.8726218606656185	24.679172000274882
Cell1567	-18.466820628086055	15.226450715207333
Cell1568	5.542381767805961	-24.9796907297793
Cell1569	-22.85249431947817	14.429087361736661
Cell1570	-1.41084179122874	-8.630853609916143
Cell1571	-19.28593277354694	-5.622631469545513
Cell1572	25.973754745708618	15.558447452160589
Cell1573	-25.906811678280416	-15.675908001933058
Cell1574	5.107424429998718	-27.84889480290039
Cell1575	3.7404758167591177	-1.0150021283917274
Cell1576	23.680797500885497	19.51734136622156
Cell1577	-2.9463754755088303	-3.400584329685521
Cell1578	25.551972712145293	16.797503039374824
Cell1579	-20.038809168889326	-12.557411961782337
Cell1580	-27.41862525245714	9.852146071653918
Cell1581	-18.122921030389556	13.073062183878672
Cell1582	0.13044431899685505	29.13918621776876
Cell1583	6.881427404601841	-3.0655714429017267
Cell1584	3.079283791675635	22.638211203357372
Cell1585	-24.92339422489551	-15.199527038057301
Cell1586	7.8610424796258656	-18.646303935167133
Cell1587	-20.162204177594898	-11.825287432164485
Cell1588	-12.402870719878234	14.21504827863128
Cell1589	3.2286881435528265	-1.2436786516732805
Cell1590	14.55080250102523	-21.851407964678454
Cell1591	-0.4833680407703501	23.036185289475817
Cell1592	12.276330494926	-22.555818644942867
Cell1593	6.6840111459937885	22.486240885693903
Cell1594	-19.092819030326677	-6.09609776012415
Cell1595	-19.61848284145854	-13.744399232463072
Cell1596	21.940811581090497	11.553540244714718
Cell1597	-17.90987416720626	-11.275632803372073
Cell1598	30.687432663642177	2.9496773392110196
Cell1599	31.41055277340201	0.9466362924358747
Cell1600	-17.518270356671085	-13.847868032674812
Cell1601	-14.879159799842862	13.753060752233885
Cell1602	20.301969118899954	-16.616456036280848
Cell1603	-24.578596792228893	-19.27526330723863
Cell1604	9.930825698811185	-27.72828251864416
Cell1605	0.8764270244052397	24.99978540801704
Cell1606	13.304300302529166	-2.240711192080313
Cell1607	-24.35561058301292	-18.489662169356006
Cell1608	4.836303094467996	0.4189683312267954
Cell1609	8.195172430797387	-18.302407299136707
Cell1610	-0.6130385660275947	28.447299090099595
Cell1611	21.502957195011046	7.688938265005717
Cell1612	-20.471202780105276	-20.21703541245969
Cell1613	2.259643323578727	-10.049286837674819
Cell1614	-19.618918457491535	-15.168134344045551
Cell1615	25.140161611076685	11.538621800454724
Cell1616	1.3838375933852458	24.627616808972252
Cell1617	-16.6772068161967	-13.797554849587847
Cell1618	-0.6032418672997671	27.496553865420317
Cell1619	23.908951280417867	15.784448015883655
Cell1620	-1.250679108702421	22.67252722494568
Cell1621	28.382156841236448	5.032433096501572
Cell1622	-9.28797584908883	8.33687054902899
Cell1623	-13.581258141632704	9.813166589836843
Cell1624	-24.827478650803442	-18.98825502625579
Cell1625	-24.00040211443279	-21.278237384636277
Cell1626	-0.8639856503051652	-8.855467267203975
Cell1627	4.043766027184718	-1.8060291055481514
Cell1628	26.745276554845592	14.612030324224245
Cell1629	3.0137399963803393	-32.08465540730932
Cell1630	-24.678621356878768	-22.006936573319802
Cell1631	26.84823629789279	7.10538371221762
Cell1632	1.5351411685056429	-6.10122657462876
Cell1633	-21.387883483799435	12.729746025218681
Cell1634	13.555127772605315	-21.13902094115947
Cell1635	-0.2597446471076852	-11.543288536841697
Cell1636	30.675615494941717	-0.7026325591926127
Cell1637	-1.2535319725586405	19.724338772131322
Cell1638	-22.861353239413315	16.651233349352488
Cell1639	-3.734317933121148	-0.732886014342345
Cell1640	3.7476209313736972	22.62047795418575
Cell1641	22.36144240206881	18.118797948161045
Cell1642	25.033188960731962	15.73509028456587
Cell1643	-17.326158374162297	11.224942802533185
Cell1644	-1.101721150825088	18.5542334005732
Cell1645	-17.318339492360284	-16.559640020751644
Cell1646	-23.624106121245696	8.767689628369078
Cell1647	-21.25714707380519	-12.806207477779097
Cell1648	26.635193488649744	6.982000517378096
Cell1649	31.151896324282948	-3.71738276606575
Cell1650	-20.44059633063792	-5.3202151536569735
Cell1651	27.236878526903315	12.340037622799
Cell1652	22.143561400121524	-14.742443195179975
Cell1653	-22.90268685672079	8.150440850831723
Cell1654	20.328989106687654	-16.947827380923144
Cell1655	2.7343152062576817	-6.741197247964735
Cell1656	-17.974912627276943	-9.484163722785675
Cell1657	29.232706917193962	3.3660053060396193
Cell1658	23.725031520707724	7.3836629578200315
Cell1659	-23.557493977634003	-15.659587628122633
Cell1660	8.362654832808333	-26.43470077383268
Cell1661	-17.73735771233322	13.625815564256758
Cell1662	5.170648493242757	0.30952399008138404
Cell1663	-1.9170189987564683	-8.015295163752725
Cell1664	2.0237301488144257	24.83878665373502
Cell1665	13.553155792687017	-3.985560883266325
Cell1666	14.91914035775356	-3.6355048387053377
Cell1667	-14.57583147024001	-9.446336471570126
Cell1668	-0.1382637729979936	-5.079746611321122
Cell1669	-0.3974907986346368	21.35547403042759
Cell1670	2.525700336124183	-2.125075777526742
Cell1671	24.77056052744331	17.9750326787826
Cell1672	11.601800454296974	-20.04550959486618
Cell1673	-19.10415664911566	-8.102118361080377
Cell1674	-27.595690018572263	15.05147749254098
Cell1675	-19.942113368792754	17.544136222085104
Cell1676	4.954681591045899	-25.596235279662075
Cell1677	3.337459495458433	-32.81752509371211
Cell1678	4.383514905924528	20.860472997279793
Cell1679	26.01541056625575	13.049329841289987
Cell1680	0.8905289630113891	12.214849574191836
Cell1681	-21.468553320711408	-9.034728188918578
Cell1682	1.8269539465357807	-35.78383016755396
Cell1683	0.7359276716554962	19.02336481387222
Cell1684	22.31141655670587	17.622370068927555
Cell1685	-19.95692590488173	-15.586661785361377
Cell1686	0.07575265984851247	26.10867353928703
Cell1687	-27.12903043589902	10.846997545126268
Cell1688	-17.52437407683686	-6.579215109969925
Cell1689	-18.706976863122613	-9.449600753460212
Cell1690	-19.140417534924413	-4.602648243168848
Cell1691	3.5694506929732723	16.64436037919961
Cell1692	26.846195834977824	20.357692916134177
Cell1693	23.70025516222761	-14.973160104135985
Cell1694	26.859902575878074	19.418641841575166
Cell1695	15.623347726994266	-3.6336613758398384
Cell1696	18.431668737148925	-18.573311163376236
Cell1697	5.53376093560598	-30.91814077497068
Cell1698	3.2872191376417024	-28.89327808153826
Cell1699	24.23479752138789	19.94692150043397
Cell1700	-24.571788429005448	-12.492687422235113
Cell1701	1.219800771691103	26.5444930405337
Cell1702	-13.128815493188158	9.046323278370902
Cell1703	18.505785704224884	-17.798238315463244
Cell1704	-17.36919311083376	-10.570757273407985
Cell1705	-20.663573946961208	-9.163831380119452
Cell1706	-17.473627220771785	18.961189058183738
Cell1707	13.895749800358914	-1.837653035361743
Cell1708	6.810127865407239	22.340435968065457
Cell1709	-19.141877592135195	-11.176876283869378
Cell1710	-13.697781487374009	10.168469623707859
Cell1711	-0.5730222487835654	17.269545630140325
Cell1712	-26.40821918746721	-13.450147846255534
Cell1713	22.88280296192829	16.26621764664001
Cell1714	-20.008335059527624	13.94624345163498
Cell1715	4.018138691048074	-25.17417797552999
Cell1716	-15.050803427037398	10.582237532092904
Cell1717	2.1109196719251417	17.705527773015127
Cell1718	5.443138803565529	16.317206601817688
Cell1719	10.386523381626136	-25.768160135381624
Cell1720	-18.390103712053513	9.966815536231058
Cell1721	3.689325047785032	13.478143589515819
Cell1722	-21.629456300562598	14.41588321120162
Cell1723	-0.4446275759650103	24.815843177348892
Cell1724	-12.363944479283266	14.245536899674255
Cell1725	-26.421822706051156	16.330758583806034
Cell1726	4.447719981714512	17.055662011650394
Cell1727	-0.23302739323947871	5.401792888404755
Cell1728	25.50829335590236	13.682176493327283
Cell1729	5.331021814563057	17.45832888111081
Cell1730	1.9968156531902632	18.23646551032035
Cell1731	3.1126002978642577	-9.178289437626196
Cell1732	8.857804211082382	-0.9038640118606058
Cell1733	23.570055319965537	11.275821945479608
Cell1734	3.517785660732331	15.366567517265693
Cell1735	-23.072047578479623	8.20120789739549
Cell1736	4.955153584203385	-8.190360858879654
Cell1737	-26.630625026234174	-20.610667292498615
Cell1738	31.53360863616321	1.6179799306746816
Cell1739	-3.0710948860442726	-3.7432928211343097
Cell1740	-1.1555794474634702	16.920499757178156
Cell1741	3.9394076888183727	0.21264487060975926
Cell1742	-0.6629038974347797	5.7520478997137126
Cell1743	13.86460758453573	-3.9641210458767158
Cell1744	18.273393185158735	6.9480667598847825
Cell1745	19.168249031689246	-16.60451302444532
Cell1746	-18.62346258779328	-14.033927966600928
Cell1747	14.993504568802665	8.493922336066527
Cell1748	23.39420357306779	-13.938948026255385
Cell1749	19.59119640425477	-17.053165847349266
Cell1750	11.140096114020405	-21.823236215058234
Cell1751	4.22171184000324	-28.28949039604616
Cell1752	19.587782026041523	-17.436312071586535
Cell1753	3.952380588717458	3.5186106170023614
Cell1754	-1.8964507514661948	26.03743618795774
Cell1755	-26.614837638462028	14.071139908420497
Cell1756	-20.856064799814302	-13.825245842487636
Cell1757	-29.088406804013562	12.898246258106369
Cell1758	0.8770731973020985	-2.0310516622506203
Cell1759	-19.853886681908094	15.185081655527918
Cell1760	27.715550844706417	3.5007295981547126
Cell1761	-25.148411001879797	13.053603150548723
Cell1762	-21.298484317804217	14.280434408512372
Cell1763	-13.255395987223192	12.76956029616376
Cell1764	10.16443243899254	-4.238684697777937
Cell1765	-12.143751179013844	13.782515264432561
Cell1766	3.4828654783264796	-4.793758919453847
Cell1767	24.572355128146818	7.738366640041449
Cell1768	-18.786720555992744	-12.849043721041816
Cell1769	-22.247635877852	-15.279409644343042
Cell1770	-18.068569003643415	17.96625951166787
Cell1771	-25.40271207309277	14.070149696745533
Cell1772	15.094270186192572	-20.605457548761525
Cell1773	-25.36542791739905	11.309703648633336
Cell1774	-13.097298660020483	8.195923123973069
Cell1775	-25.13770983465598	13.549029771735615
Cell1776	1.5648637276329291	15.875570548325678
Cell1777	-16.601098310540902	-7.099116362327252
Cell1778	-28.19306037197128	12.98015611351973
Cell1779	-13.684367709869333	12.108829800845777
Cell1780	-16.037313473540934	10.399237857401163
Cell1781	24.581520902929544	9.649603361210453
Cell1782	21.995598450634628	-14.422765196779538
Cell1783	-24.170680524288517	14.853540994895928
Cell1784	-19.33814985097855	-4.277758169273906
Cell1785	-15.217077320520477	9.035779807030178
Cell1786	1.892578451400785	-1.4775727423191165
Cell1787	2.03435428632839	27.089402134023004
Cell1788	-19.543665255780567	-14.459412687606909
Cell1789	-25.36934625799435	-14.84643071659309
Cell1790	-0.6991098171521459	24.884371958492896
Cell1791	24.083258178019484	21.783190704517306
Cell1792	14.524684253987742	-1.6335468629753853
Cell1793	10.825803500220934	-20.78393287811784
Cell1794	-0.33593470164579725	-5.380489461193079
Cell1795	2.9288893181892357	18.752566956425316
Cell1796	16.60407078792463	-3.2381179792637362
Cell1797	3.0316528852835036	-2.6692338698474876
Cell1798	13.558035478383985	-21.86951450751455
Cell1799	-0.2953252229052739	-8.121722374266305
Cell1800	23.076619307624053	19.43296123587195
Cell1801	-2.9573372859508997	-5.988056822590067
Cell1802	0.9116941131794685	-1.0972056212189139
Cell1803	-19.93105677546854	-15.475678281502615
Cell1804	24.07277033211501	9.635575473042724
Cell1805	9.139574410032408	-0.9024294229594015
Cell1806	-0.5440791175872886	18.836606785231083
Cell1807	-26.542009081578367	-20.045093910243537
Cell1808	0.8055023331764473	-1.1492839039252523
Cell1809	6.307138032412399	-0.5420470801497075
Cell1810	-16.404505596776662	-5.802191328088403
Cell1811	-14.122477806233816	13.621171221067653
Cell1812	3.819161747139886	25.54456725756106
Cell1813	18.023613732485316	-5.682675007190387
Cell1814	-14.220227898953008	13.147191382368991
Cell1815	13.623313684189954	-5.237303963990941
Cell1816	-24.727610089613353	-12.590884144779663
Cell1817	-22.137022930758018	14.840383652212212
Cell1818	8.527021973102663	-21.332568882155073
Cell1819	-17.532877138009994	-7.98436798329705
Cell1820	15.343372237068031	7.048480773994808
Cell1821	10.818203145085851	-2.5207356949457616
Cell1822	-30.295616386386676	12.785403149358416
Cell1823	-13.322420221821975	12.07422431330525
Cell1824	29.859905165467133	0.9658126814424453
Cell1825	-0.23406688297353945	24.016494214727526
Cell1826	23.11160015468147	13.049743656727655
Cell1827	17.74551289325875	-17.360190490224955
Cell1828	23.18446389281292	22.237794574160514
Cell1829	32.79337128225004	1.0042682710709194
Cell1830	1.7588812426132683	19.053380454478887
Cell1831	20.871012226779648	-15.463039318255252
Cell1832	16.665332102911286	-20.44523029217436
Cell1833	-25.841330122324884	11.516756601324849
Cell1834	0.057790666895221374	-1.8123414391384547
Cell1835	-20.07981676485572	-12.413667901380581
Cell1836	-18.049642476758937	14.092305852365762
Cell1837	25.714380652358653	9.156390280261416
Cell1838	20.188749029186	-16.58790981381855
Cell1839	4.91537941005475	16.869532905784855
Cell1840	7.08644885931558	-27.319871150373363
Cell1841	6.26593050834488	-32.41251153344741
Cell1842	-18.47744776140213	-7.988864264966736
Cell1843	-23.917785449778673	-15.634138583214664
Cell1844	22.57771783137767	18.17421681238903
Cell1845	-19.18565963839092	-11.787169525482884
Cell1846	-14.941271487622009	-9.33547078735555
Cell1847	-19.43290243959551	16.45979626890496
