	group	libsize	has_program	program_usage	is_doublet	group2
Cell1023	3	2548.4886646666982	True	0.1719223542227915	False	-1
Cell1024	6	6645.576947939313	False	0.0	False	-1
Cell1025	4	1362.9488680360078	False	0.0	False	-1
Cell1026	6	2150.9752077400926	False	0.0	False	-1
Cell1027	5	2135.7365765771024	False	0.0	False	-1
Cell1028	3	1531.7708984513604	False	0.0	False	-1
Cell1029	6	542.2370712067353	False	0.0	False	-1
Cell1030	4	321.6802832498779	False	0.0	False	-1
Cell1031	1	7419.329478072975	True	0.6067303854208151	False	-1
Cell1032	5	1832.8376747521143	False	0.0	False	-1
Cell1033	1	9364.58208433028	False	0.0	False	-1
Cell1034	5	4256.4924735110235	False	0.0	False	-1
Cell1035	3	435.9650611226766	True	0.1840480288553763	False	-1
Cell1036	1	2604.295291215392	False	0.0	False	-1
Cell1037	5	2167.1331586726765	False	0.0	False	-1
Cell1038	5	2900.491196411544	False	0.0	True	2
Cell1039	3	2546.871548693575	False	0.0	False	-1
Cell1040	4	3253.6732461015067	False	0.0	False	-1
Cell1041	5	1860.4030350852456	False	0.0	False	-1
Cell1042	3	1290.1394774180528	True	0.4935383454930118	False	-1
Cell1043	5	2533.7973585591985	False	0.0	False	-1
Cell1044	3	7631.644065234446	True	0.601346961275309	False	-1
Cell1045	1	1184.0957089332048	True	0.42036289738099164	False	-1
Cell1046	5	666.2645775807417	False	0.0	False	-1
Cell1047	1	1706.2852049865548	False	0.0	False	-1
Cell1048	4	568.4624317432651	False	0.0	False	-1
Cell1049	2	5746.3623330005685	True	0.44533786247447615	False	-1
Cell1050	4	2083.2913966842357	False	0.0	False	-1
Cell1051	4	608.7591892062638	False	0.0	False	-1
Cell1052	4	1475.4416504309668	False	0.0	False	-1
Cell1053	1	2036.0290489294837	True	0.6883823501347328	True	4
Cell1054	3	3292.339751000364	False	0.0	False	-1
Cell1055	6	13372.286335618233	False	0.0	False	-1
Cell1056	4	3506.1475646484205	False	0.0	False	-1
Cell1057	5	4749.659513642971	False	0.0	False	-1
Cell1058	3	2522.1290824642642	False	0.0	False	-1
Cell1059	2	1266.3857273957299	True	0.6839005386476666	False	-1
Cell1060	1	876.2761431407691	False	0.0	False	-1
Cell1061	3	1761.3821706435297	False	0.0	False	-1
Cell1062	3	1731.7637843113223	False	0.0	False	-1
Cell1063	3	4190.480265348445	True	0.2843777860848939	False	-1
Cell1064	5	2261.5321353837753	False	0.0	False	-1
Cell1065	4	1709.4112431833112	False	0.0	False	-1
Cell1066	3	1958.2692752795372	False	0.0	False	-1
Cell1067	4	4354.852386129662	False	0.0	False	-1
Cell1068	2	8537.841677897539	True	0.44792614282685705	False	-1
Cell1069	5	1207.6550876675828	False	0.0	False	-1
Cell1070	4	3023.6777177155536	False	0.0	False	-1
Cell1071	3	1453.7653921090234	True	0.3737440045014262	False	-1
Cell1072	6	4272.121982721221	False	0.0	False	-1
Cell1073	6	1288.235754063732	False	0.0	False	-1
Cell1074	1	2344.927287839534	False	0.0	False	-1
Cell1075	3	1153.913400803477	True	0.11602392287407055	False	-1
Cell1076	4	3044.1065907068073	False	0.0	False	-1
Cell1077	3	1853.6947084170154	False	0.0	False	-1
Cell1078	3	4184.028534119967	False	0.0	False	-1
Cell1079	5	1027.3793925312145	False	0.0	False	-1
Cell1080	5	855.4755642275064	False	0.0	False	-1
Cell1081	3	467.40288282142444	False	0.0	False	-1
Cell1082	5	859.2687582089535	False	0.0	False	-1
Cell1083	3	2965.0147807650987	False	0.0	False	-1
Cell1084	2	3894.483133074738	True	0.1756189581541261	False	-1
Cell1085	4	2477.532257302957	False	0.0	False	-1
Cell1086	4	2817.641347824348	False	0.0	False	-1
Cell1087	4	682.7482893985843	False	0.0	True	2
Cell1088	3	1671.5280951194159	True	0.2835053204621146	True	6
Cell1089	4	1858.9369479754164	False	0.0	False	-1
Cell1090	6	711.982880256455	False	0.0	False	-1
Cell1091	1	1141.7488052638341	False	0.0	False	-1
Cell1092	3	3652.8754668214256	False	0.0	False	-1
Cell1093	2	1207.3217253015769	True	0.3166188402417363	False	-1
Cell1094	1	8548.279777020589	False	0.0	False	-1
Cell1095	5	6936.465118731891	False	0.0	False	-1
Cell1096	2	2882.699598410268	True	0.17201171014248123	False	-1
Cell1097	3	2328.0263846229673	False	0.0	False	-1
Cell1098	6	1907.9338271764002	False	0.0	False	-1
Cell1099	6	3046.04477761679	False	0.0	False	-1
Cell1100	1	4949.6212852626595	True	0.530501849321614	False	-1
Cell1101	5	1777.950158417687	False	0.0	False	-1
Cell1102	5	5664.987391636003	False	0.0	False	-1
Cell1103	2	1287.2661899296866	False	0.0	False	-1
Cell1104	5	3875.16918189413	False	0.0	False	-1
Cell1105	5	1278.4818112716573	False	0.0	False	-1
Cell1106	6	1507.919652856686	False	0.0	True	1
Cell1107	5	1045.8446526570795	False	0.0	False	-1
Cell1108	6	1922.8797727953909	False	0.0	False	-1
Cell1109	5	2052.536228437626	False	0.0	False	-1
Cell1110	2	2287.6847841776907	False	0.0	False	-1
Cell1111	4	912.817984510613	False	0.0	False	-1
Cell1112	2	932.3760423518607	False	0.0	False	-1
Cell1113	4	1712.702749234752	False	0.0	False	-1
Cell1114	2	1283.430044152029	False	0.0	False	-1
Cell1115	1	3317.07586872538	False	0.0	False	-1
Cell1116	6	1639.0892117279186	False	0.0	False	-1
Cell1117	4	1587.7326752308288	False	0.0	False	-1
Cell1118	4	1597.5573300682452	False	0.0	False	-1
Cell1119	2	6167.253811324514	False	0.0	False	-1
Cell1120	6	2365.580299819256	False	0.0	True	2
Cell1121	1	1833.499015613087	True	0.22470922501518692	True	5
Cell1122	6	1349.3467214526638	False	0.0	False	-1
Cell1123	2	1119.4252880961385	True	0.15215850535088318	False	-1
Cell1124	4	1369.7501708386314	False	0.0	False	-1
Cell1125	1	1464.7508433176502	True	0.5574909245158648	True	1
Cell1126	1	2325.137311187169	True	0.14509141428496658	False	-1
Cell1127	2	3706.312061996272	True	0.5592420431036438	False	-1
Cell1128	1	3547.0314781899538	False	0.0	False	-1
Cell1129	2	3116.023110641521	False	0.0	False	-1
Cell1130	1	954.0087735788499	False	0.0	True	5
Cell1131	6	2770.6054852899556	False	0.0	False	-1
Cell1132	4	3397.444684181121	False	0.0	True	1
Cell1133	5	4528.167098393188	False	0.0	False	-1
Cell1134	2	1749.2811361588354	True	0.6998077474172912	False	-1
Cell1135	6	4881.98657771538	False	0.0	False	-1
Cell1136	3	2697.8435824634303	False	0.0	False	-1
Cell1137	1	1094.2466457236737	False	0.0	False	-1
Cell1138	4	844.275569281336	False	0.0	False	-1
Cell1139	4	700.5961819638479	False	0.0	False	-1
Cell1140	3	1359.4883446623091	True	0.38065567062243844	False	-1
Cell1141	2	9638.967894550213	False	0.0	False	-1
Cell1142	4	1681.9446068195678	False	0.0	False	-1
Cell1143	4	4845.333321727263	False	0.0	False	-1
Cell1144	2	4935.0599454864805	False	0.0	False	-1
Cell1145	4	3208.2672425202445	False	0.0	False	-1
Cell1146	1	2837.954218060241	True	0.10684385269985293	False	-1
Cell1147	4	11257.559187493074	False	0.0	False	-1
Cell1148	1	1373.137080459532	True	0.5953596048224037	False	-1
Cell1149	2	1307.7962795578296	True	0.28678834350565346	True	1
Cell1150	4	4137.010917638134	False	0.0	False	-1
Cell1151	2	1870.7582777001828	True	0.16211955424862629	False	-1
Cell1152	1	5074.392968105325	False	0.0	False	-1
Cell1153	3	7989.422635739873	True	0.3385780085151916	False	-1
Cell1154	4	893.4600884287091	False	0.0	False	-1
Cell1155	2	1132.4208199440914	False	0.0	False	-1
Cell1156	2	1161.0918430802114	False	0.0	False	-1
Cell1157	5	2385.7454720012474	False	0.0	False	-1
Cell1158	3	3684.6607105501394	False	0.0	False	-1
Cell1159	3	5604.6998965542925	False	0.0	False	-1
Cell1160	4	335.2577870990843	False	0.0	False	-1
Cell1161	6	1284.3871475726578	False	0.0	False	-1
Cell1162	4	1047.0487196663632	False	0.0	False	-1
Cell1163	2	6375.632191761269	False	0.0	False	-1
Cell1164	1	665.8159559168647	True	0.6344567379261496	False	-1
Cell1165	3	6660.842555640228	True	0.3412633250893595	False	-1
Cell1166	3	1042.888821086801	False	0.0	False	-1
Cell1167	2	2251.17538098266	False	0.0	False	-1
Cell1168	5	3007.619662809459	False	0.0	False	-1
Cell1169	3	591.8447131806466	False	0.0	False	-1
Cell1170	1	758.4501476779743	False	0.0	False	-1
Cell1171	4	1357.7380121236297	False	0.0	False	-1
Cell1172	2	2264.7505785108506	False	0.0	True	6
Cell1173	5	1361.629594897179	False	0.0	False	-1
Cell1174	1	4842.2080066126055	True	0.11554916370550211	False	-1
Cell1175	5	1295.4300064587676	False	0.0	False	-1
Cell1176	2	2686.5414430142937	True	0.25331617060135136	False	-1
Cell1177	5	5240.98628924471	False	0.0	False	-1
Cell1178	5	1653.7516541035884	False	0.0	False	-1
Cell1179	2	258.4379667310972	True	0.5575259409201998	False	-1
Cell1180	4	1736.8238810209002	False	0.0	False	-1
Cell1181	6	1649.7482237868226	False	0.0	False	-1
Cell1182	6	5292.865806040209	False	0.0	False	-1
Cell1183	2	4168.604805656307	True	0.36068923520731533	False	-1
Cell1184	2	492.0095792001167	True	0.1984518995754521	False	-1
Cell1185	4	697.6571778112932	False	0.0	False	-1
Cell1186	6	954.4076953698082	False	0.0	False	-1
Cell1187	2	1455.8369214164163	True	0.6399989762313769	False	-1
Cell1188	1	460.2911121751498	True	0.28315243568187093	False	-1
Cell1189	3	1581.7803907412201	False	0.0	False	-1
Cell1190	6	3181.5402767752635	False	0.0	False	-1
Cell1191	6	2535.882565882759	False	0.0	False	-1
Cell1192	5	1959.8925626864814	False	0.0	False	-1
Cell1193	3	4056.35939634322	False	0.0	False	-1
Cell1194	2	2069.3855398001156	False	0.0	False	-1
Cell1195	1	1723.7841405829492	False	0.0	False	-1
Cell1196	4	632.2207323087043	False	0.0	False	-1
Cell1197	1	6889.986848383744	True	0.40842129291918206	False	-1
Cell1198	2	1801.250304203799	False	0.0	False	-1
Cell1199	6	4140.179726688198	False	0.0	False	-1
Cell1200	1	2682.1293544483765	False	0.0	False	-1
Cell1201	4	4100.970248365022	False	0.0	False	-1
Cell1202	4	2085.919930132942	False	0.0	False	-1
Cell1203	5	2803.605459318403	False	0.0	False	-1
Cell1204	1	3634.0158878875413	False	0.0	False	-1
Cell1205	5	975.6431935113354	False	0.0	False	-1
Cell1206	1	1825.231564256267	False	0.0	False	-1
Cell1207	5	1774.9651338092947	False	0.0	False	-1
Cell1208	5	2534.3009673037404	False	0.0	False	-1
Cell1209	1	2071.083675670841	True	0.37340499738192046	False	-1
Cell1210	2	1692.8368756650955	False	0.0	False	-1
Cell1211	2	2139.1588396556	False	0.0	False	-1
Cell1212	6	927.5418909132386	False	0.0	False	-1
Cell1213	5	237.15079859604424	False	0.0	False	-1
Cell1214	5	3709.0922909047117	False	0.0	False	-1
Cell1215	1	233.83501276507246	False	0.0	False	-1
Cell1216	5	1191.589908435435	False	0.0	False	-1
Cell1217	5	2024.6306685243787	False	0.0	False	-1
Cell1218	5	7562.53602806482	False	0.0	False	-1
Cell1219	3	3016.0758430666438	True	0.6887749270567122	False	-1
Cell1220	1	1175.924041859883	True	0.11687476383177314	False	-1
Cell1221	5	5937.785187672191	False	0.0	False	-1
Cell1222	4	3858.0687857395224	False	0.0	False	-1
Cell1223	4	3897.089872590098	False	0.0	False	-1
Cell1224	6	1285.5253370106877	False	0.0	False	-1
Cell1225	5	2272.5327642924885	False	0.0	False	-1
Cell1226	3	4536.137026173908	True	0.5809788547231323	False	-1
Cell1227	5	1142.129364626109	False	0.0	False	-1
Cell1228	5	1613.3231471641893	False	0.0	False	-1
Cell1229	4	2241.233509432843	False	0.0	True	6
Cell1230	5	3402.50566547514	False	0.0	False	-1
Cell1231	6	1827.3173902669384	False	0.0	False	-1
Cell1232	4	1674.415339547427	False	0.0	False	-1
Cell1233	2	1332.276804641481	False	0.0	False	-1
Cell1234	6	2667.639166600142	False	0.0	False	-1
Cell1235	2	402.81430638260224	False	0.0	False	-1
Cell1236	6	3782.1989712656173	False	0.0	False	-1
Cell1237	1	4033.8772204410407	False	0.0	False	-1
Cell1238	5	2799.6828596513415	False	0.0	False	-1
Cell1239	1	3781.5641199517454	False	0.0	False	-1
Cell1240	5	2513.1085621426314	False	0.0	False	-1
Cell1241	2	2031.2280303073362	False	0.0	False	-1
Cell1242	3	3490.0473671104614	False	0.0	False	-1
Cell1243	5	810.4983267836998	False	0.0	False	-1
Cell1244	1	851.319331064568	True	0.5420354011235916	False	-1
Cell1245	3	1604.5249897027059	False	0.0	False	-1
Cell1246	4	1842.4884310852576	False	0.0	False	-1
Cell1247	3	2564.897316534437	False	0.0	False	-1
Cell1248	1	3532.588205805736	True	0.5436019353990057	False	-1
Cell1249	1	4339.23929988195	False	0.0	False	-1
Cell1250	4	1690.0004953887033	False	0.0	False	-1
Cell1251	1	1706.409047469604	False	0.0	False	-1
Cell1252	1	5302.170042244036	False	0.0	False	-1
Cell1253	2	3038.4090210219815	False	0.0	False	-1
Cell1254	3	637.0648400649119	False	0.0	False	-1
Cell1255	5	694.9291135095259	False	0.0	False	-1
Cell1256	4	4476.427036432602	False	0.0	False	-1
Cell1257	5	2348.4177467439513	False	0.0	False	-1
Cell1258	5	4350.026902169461	False	0.0	False	-1
Cell1259	6	1586.1222090769022	False	0.0	False	-1
Cell1260	2	6023.999664275497	False	0.0	False	-1
Cell1261	4	2611.190920054634	False	0.0	False	-1
Cell1262	4	550.8920161565065	False	0.0	False	-1
Cell1263	6	1498.4893703603248	False	0.0	False	-1
Cell1264	2	2309.743406943842	False	0.0	True	1
Cell1265	4	916.8274170841389	False	0.0	False	-1
Cell1266	5	4029.8186763432177	False	0.0	False	-1
Cell1267	4	3754.2339107246903	False	0.0	False	-1
Cell1268	1	772.8128031654525	False	0.0	False	-1
Cell1269	2	799.8192596464917	False	0.0	False	-1
Cell1270	3	2933.2805264301705	False	0.0	False	-1
Cell1271	1	270.23231053232206	True	0.10558052717977669	False	-1
Cell1272	3	869.2439481235488	True	0.6094669827172144	False	-1
Cell1273	2	2443.434001803276	False	0.0	False	-1
Cell1274	3	3076.1270272145016	False	0.0	False	-1
Cell1275	2	1231.8777392839118	False	0.0	False	-1
Cell1276	2	2901.1209823898103	False	0.0	False	-1
Cell1277	1	3959.977368333387	False	0.0	False	-1
Cell1278	3	443.7532184314581	False	0.0	False	-1
Cell1279	4	3918.9135781879763	False	0.0	False	-1
Cell1280	5	2522.849715514085	False	0.0	False	-1
Cell1281	4	3789.901106880252	False	0.0	False	-1
Cell1282	4	5532.477027658234	False	0.0	False	-1
Cell1283	4	1303.0002709592884	False	0.0	False	-1
Cell1284	5	3598.1994551779794	False	0.0	False	-1
Cell1285	2	7694.514208174926	True	0.25837862205012013	False	-1
Cell1286	2	576.0351591411923	False	0.0	False	-1
Cell1287	1	1516.2070145505309	False	0.0	False	-1
Cell1288	4	2101.400732276188	False	0.0	True	6
Cell1289	2	1884.1672033909203	False	0.0	False	-1
Cell1290	4	4570.492848413299	False	0.0	False	-1
Cell1291	2	2249.061531579783	False	0.0	False	-1
Cell1292	4	3107.6746904309007	False	0.0	False	-1
Cell1293	5	1325.676443108274	False	0.0	False	-1
Cell1294	5	4443.546978512031	False	0.0	False	-1
Cell1295	6	777.95537566429	False	0.0	False	-1
Cell1296	4	526.9621921458508	False	0.0	False	-1
Cell1297	3	2674.358221551508	True	0.6489163117605783	False	-1
Cell1298	4	5520.467268240127	False	0.0	False	-1
Cell1299	4	863.0717117097606	False	0.0	False	-1
Cell1300	3	2979.283074008788	False	0.0	False	-1
Cell1301	4	2331.4581029372343	False	0.0	False	-1
Cell1302	6	2896.12120550359	False	0.0	False	-1
Cell1303	6	4389.596830791161	False	0.0	False	-1
Cell1304	6	1678.5889502900454	False	0.0	False	-1
Cell1305	4	4594.5805535557965	False	0.0	False	-1
Cell1306	6	1426.766939391963	False	0.0	True	1
Cell1307	6	2527.0506418552477	False	0.0	False	-1
Cell1308	4	1147.551167459709	False	0.0	False	-1
Cell1309	3	1891.061952839144	False	0.0	False	-1
Cell1310	5	3278.5718851255465	False	0.0	False	-1
Cell1311	2	1275.1295111240906	False	0.0	False	-1
Cell1312	3	638.5982934513133	False	0.0	False	-1
Cell1313	5	466.39712073112037	False	0.0	False	-1
Cell1314	6	1637.8978571128378	False	0.0	False	-1
Cell1315	1	3541.9701553399655	True	0.5014125471231	False	-1
Cell1316	2	2240.293479791581	True	0.41440168200143823	False	-1
Cell1317	1	2332.8597342981816	False	0.0	False	-1
Cell1318	1	4429.219737137159	False	0.0	False	-1
Cell1319	1	3775.632027654073	False	0.0	False	-1
Cell1320	6	2542.375475085523	False	0.0	False	-1
Cell1321	1	2479.039670573626	True	0.6464320024108758	False	-1
Cell1322	6	1969.6492894557057	False	0.0	True	6
Cell1323	2	785.7337429296958	False	0.0	False	-1
Cell1324	5	2822.539494770332	False	0.0	False	-1
Cell1325	1	8326.282845172294	False	0.0	False	-1
Cell1326	4	2392.542985735429	False	0.0	True	6
Cell1327	2	1954.2447049788748	False	0.0	False	-1
Cell1328	4	4947.942730891888	False	0.0	False	-1
Cell1329	5	866.6726771742308	False	0.0	False	-1
Cell1330	5	2141.49810063734	False	0.0	False	-1
Cell1331	1	4145.650235509356	False	0.0	False	-1
Cell1332	5	2180.1604793186248	False	0.0	False	-1
Cell1333	5	419.2636499388674	False	0.0	False	-1
Cell1334	3	2908.4275804228246	False	0.0	False	-1
Cell1335	5	3510.169844895068	False	0.0	False	-1
Cell1336	6	621.1750284956496	False	0.0	False	-1
Cell1337	1	12142.87510728401	True	0.44441905867935205	False	-1
Cell1338	3	726.2926145594789	True	0.5247010563901165	False	-1
Cell1339	4	1830.3668482556964	False	0.0	False	-1
Cell1340	4	5938.248130399977	False	0.0	False	-1
Cell1341	1	3280.000818653178	False	0.0	False	-1
Cell1342	6	884.1007864972999	False	0.0	False	-1
Cell1343	6	723.438443679302	False	0.0	False	-1
Cell1344	6	1000.6633269215781	False	0.0	False	-1
Cell1345	4	3195.317753147704	False	0.0	False	-1
Cell1346	2	2974.9644234382604	False	0.0	True	6
Cell1347	3	1727.4083108257662	False	0.0	False	-1
Cell1348	3	365.4205261419701	False	0.0	False	-1
Cell1349	5	1058.7884427185004	False	0.0	False	-1
Cell1350	1	430.4170977320474	False	0.0	False	-1
Cell1351	6	2920.3385290386636	False	0.0	True	6
Cell1352	1	734.784829521706	True	0.5514646375007515	False	-1
Cell1353	6	9721.377508076062	False	0.0	False	-1
Cell1354	6	3445.031777295006	False	0.0	False	-1
Cell1355	6	1086.3990366024418	False	0.0	False	-1
Cell1356	5	4238.265656922162	False	0.0	False	-1
Cell1357	6	1355.6388394794271	False	0.0	False	-1
Cell1358	4	996.3811487430659	False	0.0	False	-1
Cell1359	2	985.5182300322855	False	0.0	False	-1
Cell1360	4	1660.829821060033	False	0.0	True	5
Cell1361	2	1230.6009102543785	False	0.0	True	3
Cell1362	6	899.9308643026982	False	0.0	True	5
Cell1363	3	1423.9979550346623	False	0.0	False	-1
Cell1364	2	5086.681968930414	False	0.0	False	-1
Cell1365	5	493.12185679971986	False	0.0	False	-1
Cell1366	3	3034.686788369556	True	0.6317233725745295	False	-1
Cell1367	1	2608.8155291668027	True	0.22636013934876173	False	-1
Cell1368	5	12052.626294059875	False	0.0	False	-1
Cell1369	2	4824.3413800209255	False	0.0	False	-1
Cell1370	6	1776.969872414545	False	0.0	False	-1
Cell1371	6	2403.545681511061	False	0.0	False	-1
Cell1372	2	2513.0638151483463	True	0.5377909688212473	False	-1
Cell1373	5	3760.4782764227753	False	0.0	False	-1
Cell1374	6	4547.98959193538	False	0.0	False	-1
Cell1375	6	1470.9120420255995	False	0.0	False	-1
Cell1376	4	1274.1526800126135	False	0.0	False	-1
Cell1377	6	2196.4706304009414	False	0.0	False	-1
Cell1378	2	992.8970405628608	False	0.0	False	-1
Cell1379	6	2148.1010829536285	False	0.0	False	-1
Cell1380	4	1569.9460865876504	False	0.0	False	-1
Cell1381	4	3584.5383811600686	False	0.0	False	-1
Cell1382	6	2170.5435729599317	False	0.0	True	5
Cell1383	4	2111.8911687311743	False	0.0	False	-1
Cell1384	4	3459.4793692649023	False	0.0	False	-1
Cell1385	1	891.1401535603248	False	0.0	False	-1
Cell1386	5	1148.8602715134286	False	0.0	False	-1
Cell1387	5	5153.292600224512	False	0.0	False	-1
Cell1388	3	1081.7958448830145	False	0.0	False	-1
Cell1389	5	4698.523378275951	False	0.0	False	-1
Cell1390	6	2913.4989303310126	False	0.0	False	-1
Cell1391	5	780.8396673308462	False	0.0	False	-1
Cell1392	3	3160.643031744511	False	0.0	False	-1
Cell1393	5	1553.8820119129923	False	0.0	True	3
Cell1394	4	4057.950874062449	False	0.0	False	-1
Cell1395	1	1565.5334467469904	False	0.0	True	5
Cell1396	3	145.14295160567883	False	0.0	False	-1
Cell1397	3	889.2378663075737	False	0.0	False	-1
Cell1398	5	735.8417205029666	False	0.0	False	-1
Cell1399	2	1323.9182819883288	True	0.5513621557722839	False	-1
Cell1400	2	3440.914335479727	False	0.0	False	-1
Cell1401	3	2130.3890517266655	False	0.0	False	-1
Cell1402	3	1613.9207228192497	False	0.0	False	-1
Cell1403	4	2909.6875836607055	False	0.0	False	-1
Cell1404	3	2158.6116355661266	False	0.0	False	-1
Cell1405	5	2083.5134575095376	False	0.0	False	-1
Cell1406	1	2626.819597520524	False	0.0	False	-1
Cell1407	6	1384.3295113301426	False	0.0	False	-1
Cell1408	1	905.2242455401345	True	0.4710605398486668	False	-1
Cell1409	5	1707.8155718535656	False	0.0	False	-1
Cell1410	4	4580.7665433645	False	0.0	False	-1
Cell1411	1	2251.382517950581	False	0.0	False	-1
Cell1412	3	1314.993542035292	False	0.0	False	-1
Cell1413	5	1477.5276189973747	False	0.0	False	-1
Cell1414	3	1824.0999531847785	True	0.382891756268645	False	-1
Cell1415	5	512.1806246206133	False	0.0	False	-1
Cell1416	6	5014.2627444717755	False	0.0	False	-1
Cell1417	3	2114.3569086770613	False	0.0	False	-1
Cell1418	2	2080.2523702758444	False	0.0	True	4
Cell1419	1	1601.843192065947	False	0.0	False	-1
Cell1420	4	2507.0941393213093	False	0.0	False	-1
Cell1421	4	1158.8588679420166	False	0.0	False	-1
Cell1422	5	3158.7623968916328	False	0.0	False	-1
Cell1423	3	3128.5844322896237	True	0.1599677282038394	False	-1
Cell1424	2	829.0715032312506	True	0.5760721714882571	False	-1
Cell1425	6	2852.3385838295094	False	0.0	False	-1
Cell1426	6	1748.5471859943004	False	0.0	False	-1
Cell1427	5	1153.2443197912999	False	0.0	False	-1
Cell1428	6	2054.4450075060136	False	0.0	False	-1
Cell1429	1	3617.317284985629	True	0.5928941707466533	False	-1
Cell1430	6	452.57470564792334	False	0.0	False	-1
Cell1431	3	6169.752682777914	True	0.3415237491485842	False	-1
Cell1432	5	3229.8400192277854	False	0.0	False	-1
Cell1433	6	3759.3386404657485	False	0.0	False	-1
Cell1434	6	6377.439717850548	False	0.0	False	-1
Cell1435	4	3047.856985443105	False	0.0	False	-1
Cell1436	3	2856.0109208601325	True	0.22641947629281559	False	-1
Cell1437	5	2180.959118408855	False	0.0	False	-1
Cell1438	6	1731.2993929198383	False	0.0	False	-1
Cell1439	5	3022.751952495439	False	0.0	False	-1
Cell1440	6	4594.242739316671	False	0.0	False	-1
Cell1441	5	2896.709729259242	False	0.0	False	-1
Cell1442	2	891.2621053615088	False	0.0	False	-1
Cell1443	3	3731.874094296479	False	0.0	False	-1
Cell1444	2	2237.717600119094	True	0.5225381672134126	False	-1
Cell1445	1	3143.2182635559197	True	0.15989065494977733	False	-1
Cell1446	4	6352.682825122756	False	0.0	False	-1
Cell1447	5	2728.3890218758715	False	0.0	False	-1
Cell1448	5	2302.1225994407173	False	0.0	False	-1
Cell1449	6	940.6633360956007	False	0.0	False	-1
Cell1450	2	266.18993065736566	False	0.0	False	-1
Cell1451	5	1687.2853516246141	False	0.0	False	-1
Cell1452	6	1132.186843951785	False	0.0	False	-1
Cell1453	6	4030.1961314505547	False	0.0	False	-1
Cell1454	3	1333.6431178754206	False	0.0	False	-1
Cell1455	1	2383.318006150635	False	0.0	False	-1
Cell1456	5	4733.485667580135	False	0.0	False	-1
Cell1457	5	2726.4007787249125	False	0.0	False	-1
Cell1458	5	6459.032126701898	False	0.0	False	-1
Cell1459	6	3600.1114490052955	False	0.0	False	-1
Cell1460	3	884.5424206806326	True	0.24785175762863954	False	-1
Cell1461	1	2630.9765325907156	True	0.5392937773266836	False	-1
Cell1462	6	1382.257328511632	False	0.0	False	-1
Cell1463	6	1386.4878458877647	False	0.0	True	5
Cell1464	2	341.8307621837397	False	0.0	False	-1
Cell1465	4	3590.7945520160247	False	0.0	False	-1
Cell1466	6	2118.862958881145	False	0.0	False	-1
Cell1467	2	1367.1936643689185	False	0.0	False	-1
Cell1468	1	723.1442704236482	True	0.4998752813287557	False	-1
Cell1469	1	3058.959704315811	False	0.0	False	-1
Cell1470	6	2049.0696461680345	False	0.0	False	-1
Cell1471	3	2651.2636199987282	False	0.0	False	-1
Cell1472	3	2298.2208597650438	False	0.0	False	-1
Cell1473	4	7322.3043456524	False	0.0	False	-1
Cell1474	1	1309.1598345132213	False	0.0	False	-1
Cell1475	3	2075.8304599354574	True	0.36548114071394944	False	-1
Cell1476	3	1474.3495404463808	False	0.0	False	-1
Cell1477	1	1191.9226206824148	True	0.46346477683729137	False	-1
Cell1478	6	2687.3901853939897	False	0.0	False	-1
Cell1479	4	2411.952440539448	False	0.0	False	-1
Cell1480	3	792.2148427393884	False	0.0	False	-1
Cell1481	4	3891.181249617131	False	0.0	False	-1
Cell1482	1	2529.6830285673846	True	0.4138208732377546	False	-1
Cell1483	5	747.4062796642374	False	0.0	False	-1
Cell1484	5	608.7496132289226	False	0.0	False	-1
Cell1485	1	1122.0974248242276	False	0.0	False	-1
Cell1486	1	745.7888379701878	False	0.0	False	-1
Cell1487	6	1176.5624258116266	False	0.0	False	-1
Cell1488	3	7651.893934131404	False	0.0	False	-1
Cell1489	1	1174.9927130691374	False	0.0	False	-1
Cell1490	3	3020.4955441061657	False	0.0	False	-1
Cell1491	3	926.5489873631685	False	0.0	False	-1
Cell1492	1	6679.541784982495	True	0.5986727910223346	False	-1
Cell1493	2	4769.058181704258	True	0.5102598482441293	False	-1
Cell1494	6	804.7798056371547	False	0.0	False	-1
Cell1495	1	1889.32852736259	False	0.0	False	-1
Cell1496	4	1117.6640043462116	False	0.0	False	-1
Cell1497	1	1673.4436922642226	False	0.0	False	-1
Cell1498	1	1012.0170801444967	True	0.2759457699276687	False	-1
Cell1499	2	3898.33712694227	False	0.0	False	-1
Cell1500	6	8445.771443100331	False	0.0	False	-1
Cell1501	4	1037.363399983815	False	0.0	False	-1
Cell1502	6	946.7159289558194	False	0.0	False	-1
Cell1503	4	4565.929315727363	False	0.0	False	-1
Cell1504	2	2311.325298135398	False	0.0	False	-1
Cell1505	6	3437.265428322057	False	0.0	False	-1
Cell1506	2	1883.4921348581913	False	0.0	False	-1
Cell1507	1	1397.5901426807222	True	0.5076391328443939	False	-1
Cell1508	5	804.0962314886265	False	0.0	False	-1
Cell1509	5	669.6401354072017	False	0.0	False	-1
Cell1510	1	1479.9308971239182	False	0.0	False	-1
Cell1511	3	892.6230921789548	True	0.2999575181914971	False	-1
Cell1512	4	492.69025481496675	False	0.0	False	-1
Cell1513	4	1988.422014026178	False	0.0	False	-1
Cell1514	6	5790.69359893034	False	0.0	False	-1
Cell1515	3	2129.4885631972534	False	0.0	False	-1
Cell1516	2	4845.567871175677	False	0.0	False	-1
Cell1517	6	970.8964951387727	False	0.0	False	-1
